latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.91994,126.48856,322.85,1,1,5/20/22,143,T,41,6.1NRT,305.95,8.64,D
-15.92131,126.49785,333.26,1,1,5/20/22,143,T,83,6.1NRT,306.9,21.67,D
-15.92405,126.5164,332.79,1,1,5/20/22,143,T,80,6.1NRT,305.84,20.81,D
-15.91521,126.39433,328.57,1,1,5/20/22,143,T,79,6.1NRT,303.49,17.05,D
-15.93576,126.53357,323.12,1,1,5/20/22,143,T,59,6.1NRT,304.46,10.18,D
-15.94703,126.36087,354.29,1,1,5/20/22,143,T,97,6.1NRT,304.72,62.56,D
-15.94841,126.37019,355.71,1,1,5/20/22,143,T,98,6.1NRT,306.46,65.67,D
-15.95602,126.35947,327.41,1,1,5/20/22,143,T,77,6.1NRT,302.22,16.71,D
-15.9574,126.36879,349.9,1,1,5/20/22,143,T,95,6.1NRT,305.8,53.02,D
-15.95877,126.3781,327.62,1,1,5/20/22,143,T,78,6.1NRT,303.81,16.46,D
-16.02343,126.50417,327.23,1,1,5/20/22,143,T,77,6.1NRT,304.6,15.63,D
-16.0248,126.51346,343.48,1,1,5/20/22,143,T,91,6.1NRT,304.94,39.86,D
-16.04777,126.1708,315.06,1.01,1,5/20/22,143,T,47,6.1NRT,301.69,5.38,D
-16.10287,126.5429,327.16,1,1,5/20/22,143,T,69,6.1NRT,303.02,14.94,D
-16.1056,126.56146,319.33,1,1,5/20/22,143,T,22,6.1NRT,305.08,6.57,D
-16.10775,126.51366,338.29,1,1,5/20/22,143,T,87,6.1NRT,303.6,31.24,D
-15.81994,124.55909,324.2,1.12,1.06,5/20/22,143,T,75,6.1NRT,302.02,15.81,D
-16.11673,126.51228,320.2,1,1,5/20/22,143,T,48,6.1NRT,303.97,7.93,D
-16.15105,126.62093,317.84,1,1,5/20/22,143,T,41,6.1NRT,304.21,5.46,D
-16.16002,126.61955,318.62,1,1,5/20/22,143,T,50,6.1NRT,305.4,6.45,D
-16.23461,126.56357,322.04,1,1,5/20/22,143,T,58,6.1NRT,306.06,8.85,D
-16.23598,126.57285,323.52,1,1,5/20/22,143,T,65,6.1NRT,305.34,10.33,D
-16.2572,126.65506,327.36,1,1,5/20/22,143,T,77,6.1NRT,304.73,13.74,D
-16.25856,126.66434,333.22,1,1,5/20/22,143,T,83,6.1NRT,305.08,21.6,D
-16.26617,126.65368,322.39,1,1,5/20/22,143,T,70,6.1NRT,305.31,7.86,D
-16.26753,126.66297,328.57,1,1,5/20/22,143,T,78,6.1NRT,304.9,15.38,D
-16.20945,126.20599,317.58,1.01,1,5/20/22,143,T,59,6.1NRT,301.26,7.69,D
-16.21083,126.21535,315.03,1,1,5/20/22,143,T,41,6.1NRT,302.39,5.18,D
-16.21497,126.24329,318.73,1,1,5/20/22,143,T,62,6.1NRT,302.15,7.01,D
-16.22324,126.23602,315.52,1,1,5/20/22,143,T,40,6.1NRT,302.34,4.77,D
-16.2795,126.6172,320.82,1,1,5/20/22,143,T,49,6.1NRT,305.93,8.49,D
-16.28086,126.62649,320.69,1,1,5/20/22,143,T,36,6.1NRT,305.2,7.74,D
-16.28983,126.62511,320.09,1,1,5/20/22,143,T,31,6.1NRT,304.24,7.3,D
-16.32235,126.84821,322.65,1,1,5/20/22,143,T,52,6.1NRT,306.41,7.56,D
-16.28656,126.54014,323.19,1,1,5/20/22,143,T,62,6.1NRT,304.92,11.46,D
-16.28792,126.54942,324.54,1,1,5/20/22,143,T,72,6.1NRT,304.64,12.54,D
-16.29553,126.53876,328.82,1,1,5/20/22,143,T,71,6.1NRT,302.49,17.51,D
-16.36505,126.88928,325.77,1,1,5/20/22,143,T,36,6.1NRT,304.9,11.04,D
-16.28959,126.31146,321.67,1,1,5/20/22,143,T,68,6.1NRT,302.32,10,D
-16.42442,126.85469,320.51,1,1,5/20/22,143,T,63,6.1NRT,306.12,5.9,D
-16.25097,125.50048,322.6,1.03,1.02,5/20/22,143,T,67,6.1NRT,304.22,11.05,D
-16.44954,126.77472,324.56,1,1,5/20/22,143,T,65,6.1NRT,304.96,10.69,D
-16.26919,125.49752,348.03,1.03,1.02,5/20/22,143,T,94,6.1NRT,305.2,50.05,D
-16.27064,125.50713,320.76,1.03,1.02,5/20/22,143,T,58,6.1NRT,305.14,7.86,D
-16.28842,125.56323,319.05,1.03,1.01,5/20/22,143,T,60,6.1NRT,304.04,8.23,D
-16.4675,126.77197,323.84,1,1,5/20/22,143,T,46,6.1NRT,305.19,8.72,D
-16.47649,126.77061,322.07,1,1,5/20/22,143,T,29,6.1NRT,304.77,6.56,D
-16.48733,126.8451,323.2,1,1,5/20/22,143,T,57,6.1NRT,306.98,8.5,D
-16.49655,126.78061,320.45,1,1,5/20/22,143,T,62,6.1NRT,304.59,6.29,D
-16.51365,126.83511,322.92,1,1,5/20/22,143,T,54,6.1NRT,306.84,8.08,D
-16.515,126.84444,321.22,1,1,5/20/22,143,T,42,6.1NRT,305.14,7.07,D
-16.52571,126.72855,319.76,1,1,5/20/22,143,T,63,6.1NRT,304.93,8.09,D
-16.58111,127.11137,320.74,1.01,1,5/20/22,143,T,64,6.1NRT,305.51,7.37,D
-16.58246,127.12076,317.68,1.01,1,5/20/22,143,T,45,6.1NRT,304.06,4.46,D
-16.368,125.60312,318.78,1.03,1.01,5/20/22,143,T,29,6.1NRT,304.63,5.87,D
-16.41772,125.56928,330.97,1.03,1.01,5/20/22,143,T,81,6.1NRT,305.43,21.56,D
-16.58073,126.47588,323.38,1,1,5/20/22,143,T,71,6.1NRT,305.63,9.4,D
-16.62775,126.48154,322.5,1,1,5/20/22,143,T,61,6.1NRT,306.54,9.43,D
-16.63537,126.47085,322.33,1,1,5/20/22,143,T,58,6.1NRT,306.02,8.79,D
-16.63673,126.48015,339.18,1,1,5/20/22,143,T,88,6.1NRT,306.25,30.99,D
-16.47822,124.88762,319.38,1.07,1.03,5/20/22,143,T,58,6.1NRT,302.4,10.03,D
-16.47976,124.89746,315.74,1.07,1.03,5/20/22,143,T,48,6.1NRT,301.96,6.4,D
-16.56472,125.38601,325.67,1.04,1.02,5/20/22,143,T,64,6.1NRT,302.91,14.72,D
-16.57089,125.36523,326.75,1.04,1.02,5/20/22,143,T,77,6.1NRT,304.03,14.51,D
-16.57237,125.37489,336.33,1.04,1.02,5/20/22,143,T,86,6.1NRT,304.47,27.66,D
-16.58297,125.38307,333.26,1.04,1.02,5/20/22,143,T,84,6.1NRT,303.82,23.65,D
-16.58443,125.39268,321.16,1.04,1.02,5/20/22,143,T,15,6.1NRT,302.8,8.27,D
-16.59501,125.40083,327.86,1.03,1.02,5/20/22,143,T,78,6.1NRT,303.88,16.97,D
-16.60953,125.24996,321.95,1.04,1.02,5/20/22,143,T,71,6.1NRT,302.49,12.05,D
-16.65073,125.46076,317.27,1.03,1.01,5/20/22,143,T,59,6.1NRT,303.83,7.31,D
-16.61529,124.86984,319.02,1.07,1.03,5/20/22,143,T,46,6.1NRT,302.29,8.27,D
-16.70927,125.4847,353.55,1.03,1.01,5/20/22,143,T,97,6.1NRT,305.77,62.61,D
-16.71072,125.49429,361.88,1.03,1.01,5/20/22,143,T,100,6.1NRT,309.64,83.72,D
-16.71217,125.50385,338.03,1.03,1.01,5/20/22,143,T,87,6.1NRT,307.3,29.25,D
-16.71361,125.5134,327.75,1.03,1.01,5/20/22,143,T,46,6.1NRT,306.04,14.6,D
-16.71836,125.48324,328.77,1.03,1.01,5/20/22,143,T,78,6.1NRT,302.33,17.5,D
-16.71981,125.49283,354.16,1.03,1.01,5/20/22,143,T,97,6.1NRT,305.08,62.96,D
-16.72125,125.5024,324.79,1.03,1.01,5/20/22,143,T,60,6.1NRT,304.47,10.97,D
-16.7227,125.51196,325.74,1.03,1.01,5/20/22,143,T,60,6.1NRT,305.91,11.79,D
-16.6477,124.89529,324.27,1.07,1.03,5/20/22,143,T,22,6.1NRT,302.88,12.41,D
-16.73799,125.48991,328.49,1.03,1.01,5/20/22,143,T,53,6.1NRT,306.42,15.23,D
-16.75091,125.57583,321.31,1.02,1.01,5/20/22,143,T,67,6.1NRT,305.16,9.6,D
-16.75234,125.58535,318.51,1.02,1.01,5/20/22,143,T,49,6.1NRT,304.58,6.59,D
-16.66604,124.95322,316.12,1.07,1.03,5/20/22,143,T,56,6.1NRT,302.59,5.93,D
-16.74564,125.4789,342.51,1.03,1.01,5/20/22,143,T,90,6.1NRT,306.07,38.33,D
-16.74708,125.48846,332.57,1.03,1.01,5/20/22,143,T,83,6.1NRT,306.47,21.72,D
-17.54415,123.8626,327.49,1.16,1.07,5/20/22,143,T,77,6.1NRT,306.04,17.34,D
-17.54588,123.87342,324.39,1.16,1.07,5/20/22,143,T,73,6.1NRT,303.91,13.7,D
-19.07191,133.53349,318.58,2.53,1.53,5/20/22,143,T,63,6.1NRT,301,32.02,D
-19.06404,133.5276,316.21,2.53,1.53,5/20/22,143,T,56,6.1NRT,300.16,24.41,D
-18.59706,124.1664,350.07,1.09,1.04,5/20/22,143,T,95,6.1NRT,306.17,58.79,D
-18.59868,124.17669,355.85,1.09,1.04,5/20/22,143,T,98,6.1NRT,305.63,73.7,D
-18.60154,124.13383,328.64,1.1,1.04,5/20/22,143,T,78,6.1NRT,304.97,19.41,D
-19.46023,128.28575,326.26,1.14,1.06,5/20/22,143,T,28,6.1NRT,306.57,13.52,D
-19.47875,128.42744,320.32,1.16,1.07,5/20/22,143,T,47,6.1NRT,306.53,7.28,D
-19.46696,128.26277,355.61,1.14,1.06,5/20/22,143,T,97,6.1NRT,308.23,76.52,D
-19.4698,128.28436,326.7,1.14,1.06,5/20/22,143,T,41,6.1NRT,307.41,14.41,D
-19.47652,128.26138,346.11,1.14,1.06,5/20/22,143,T,92,6.1NRT,304.47,51.62,D
-19.6368,127.73174,324.18,1.09,1.04,5/20/22,143,T,71,6.1NRT,304.34,12.95,D
-19.89293,128.49016,318.66,1.18,1.08,5/20/22,143,T,57,6.1NRT,303.88,8.47,D
-19.89441,128.50139,362.52,1.18,1.08,5/20/22,143,T,100,6.1NRT,307.82,105.45,D
-19.89588,128.5126,342.71,1.18,1.08,5/20/22,143,T,90,6.1NRT,306.43,47.36,D
-19.90266,128.48877,316.38,1.18,1.08,5/20/22,143,T,39,6.1NRT,302.3,5.81,D
-19.90413,128.49998,341.04,1.18,1.08,5/20/22,143,T,89,6.1NRT,304.19,44.64,D
-20.03601,122.91374,318.01,1.2,1.09,5/20/22,143,T,34,6.1NRT,303.44,8.06,D
40.80839,140.38953,316.06,1,1,5/20/22,126,T,71,6.1NRT,301.41,7.56,D
40.53347,141.50339,323.95,1.04,1.02,5/20/22,126,T,69,6.1NRT,300.05,9.8,D
-1.45729,127.44427,311.62,1.16,1.07,5/20/22,139,T,0,6.1NRT,294.02,6.13,D
-22.45182,130.34717,323.23,1.65,1.26,5/20/22,145,T,75,6.1NRT,302.57,25.29,D
-22.4537,130.36311,318.51,1.65,1.26,5/20/22,145,T,41,6.1NRT,302.28,15.59,D
-22.44971,130.34157,314.85,1.65,1.26,5/20/22,145,T,56,6.1NRT,302.16,10.89,D
-22.45148,130.35753,324.74,1.65,1.26,5/20/22,145,T,77,6.1NRT,303.05,30.75,D
-22.5388,130.41193,314.84,1.67,1.27,5/20/22,145,T,52,6.1NRT,301.62,11.53,D
-22.54068,130.42813,314.24,1.67,1.27,5/20/22,145,T,55,6.1NRT,301,11.1,D
-22.53798,130.42197,321.11,1.67,1.27,5/20/22,145,T,73,6.1NRT,301.14,23.19,D
-33.78857,122.46301,307.15,1,1,5/20/22,149,T,61,6.1NRT,290.13,8.02,D
-33.79013,122.47381,300.9,1,1,5/20/22,149,T,33,6.1NRT,289,4.09,D
52.15472,10.39646,302.33,1.16,1.07,5/20/22,154,A,46,6.1NRT,287.46,7.5,N
52.15167,10.41283,307.19,1.16,1.07,5/20/22,154,A,71,6.1NRT,287.46,11.15,N
52.1503,10.4052,305.54,1.16,1.07,5/20/22,154,A,65,6.1NRT,287.46,10.93,N
51.48582,6.7069,300.17,1,1,5/20/22,154,A,20,6.1NRT,280.95,6.08,N
51.36462,6.70686,306.86,1.01,1,5/20/22,154,A,69,6.1NRT,279.85,10.93,N
43.44467,4.90226,321.53,1.06,1.03,5/20/22,156,A,100,6.1NRT,289.22,22.89,N
41.17803,1.23419,318.72,1.01,1.01,5/20/22,158,A,97,6.1NRT,288.97,18.27,N
14.71312,2.58665,310.72,2.52,1.53,5/20/22,204,A,50,6.1NRT,293.75,29.73,N
14.70887,2.60967,309.6,2.53,1.53,5/20/22,204,A,27,6.1NRT,293.16,26.58,N
14.71907,2.58275,307.22,2.52,1.53,5/20/22,204,A,52,6.1NRT,293.91,22.46,N
14.71501,2.60579,304.28,2.53,1.53,5/20/22,204,A,5,6.1NRT,293.23,15.34,N
14.70144,2.60321,313.74,2.53,1.53,5/20/22,204,A,88,6.1NRT,293.35,38.6,N
14.62043,-15.26362,303.93,4.44,1.94,5/20/22,206,A,58,6.1NRT,293.62,45.25,N
14.60301,-15.26548,318.24,4.44,1.94,5/20/22,206,A,96,6.1NRT,293.43,135.82,N
14.62067,-15.27138,305.76,4.44,1.94,5/20/22,206,A,48,6.1NRT,293.34,50.88,N
14.60325,-15.27317,310.48,4.44,1.94,5/20/22,206,A,80,6.1NRT,293.08,77.78,N
14.59885,-15.2325,307.04,4.41,1.93,5/20/22,206,A,48,6.1NRT,293.31,55.93,N
13.7831,-10.59374,326.67,1.89,1.34,5/20/22,206,A,100,6.1NRT,302.3,52.55,N
13.77109,-10.59538,339.23,1.89,1.34,5/20/22,206,A,100,6.1NRT,302.57,95.52,N
13.76901,-10.5781,316.53,1.88,1.34,5/20/22,206,A,90,6.1NRT,300.57,24.98,N
13.78911,-10.5984,312.25,1.89,1.34,5/20/22,206,A,39,6.1NRT,300.43,16.75,N
13.77716,-10.60048,340.38,1.89,1.34,5/20/22,206,A,100,6.1NRT,302.64,101.27,N
13.77487,-10.58266,332.66,1.88,1.34,5/20/22,206,A,100,6.1NRT,301.56,70.76,N
12.25382,-11.6284,310.91,2.15,1.42,5/20/22,206,A,78,6.1NRT,297.6,23.37,N
12.25151,-11.60914,323.36,2.14,1.42,5/20/22,206,A,100,6.1NRT,297.51,56.63,N
12.25045,-11.61445,326.96,2.14,1.42,5/20/22,206,A,100,6.1NRT,298.11,69.01,N
12.05169,-13.81493,305.21,3.16,1.68,5/20/22,206,A,62,6.1NRT,293.42,24.54,N
12.04847,-13.78617,305.57,3.14,1.68,5/20/22,206,A,64,6.1NRT,293.97,25.16,N
12.0516,-13.79369,311.58,3.14,1.68,5/20/22,206,A,83,6.1NRT,293.97,48.16,N
32.94513,3.23251,311.59,1.25,1.11,5/20/22,200,A,83,6.1NRT,292.16,15.42,N
31.66758,6.06327,310.29,1.94,1.36,5/20/22,200,A,80,6.1NRT,293.85,25.98,N
31.66323,6.05709,306.26,1.94,1.36,5/20/22,200,A,67,6.1NRT,293.63,20.08,N
31.5885,5.96675,302.87,1.92,1.35,5/20/22,200,A,52,6.1NRT,292.7,16.27,N
30.97704,5.75758,316.05,1.92,1.35,5/20/22,200,A,92,6.1NRT,294.18,36.97,N
30.96515,5.75437,306.71,1.92,1.35,5/20/22,200,A,69,6.1NRT,293.82,19.5,N
30.88209,5.64287,310.96,1.9,1.35,5/20/22,200,A,81,6.1NRT,293.78,27.3,N
8.5405,-62.95268,311.73,1.03,1.02,5/20/22,230,T,82,6.1NRT,294.44,9.33,N
8.53921,-62.96196,307.57,1.03,1.02,5/20/22,230,T,69,6.1NRT,294.5,6.28,N
8.68695,-63.15557,310.94,1.02,1.01,5/20/22,230,T,80,6.1NRT,294.42,8.58,N
8.93981,-63.84748,308.64,1,1,5/20/22,232,T,74,6.1NRT,293.9,6.95,N
9.27169,-64.03986,301.74,1,1,5/20/22,232,T,42,6.1NRT,291.18,2.97,N
9.35077,-64.58794,307.09,1,1,5/20/22,232,T,69,6.1NRT,294.14,5.91,N
9.34948,-64.59698,306.98,1,1,5/20/22,232,T,69,6.1NRT,294.07,5.81,N
9.37639,-64.53641,306.64,1,1,5/20/22,232,T,52,6.1NRT,293.92,4.88,N
9.38405,-64.54675,349.13,1,1,5/20/22,232,T,100,6.1NRT,296.86,58.29,N
9.38277,-64.55578,306.77,1,1,5/20/22,232,T,54,6.1NRT,294.7,4.76,N
9.393,-64.54807,314.33,1,1,5/20/22,232,T,89,6.1NRT,294.64,9.89,N
9.55864,-63.63204,316.23,1.01,1.01,5/20/22,232,T,93,6.1NRT,289.2,13.93,N
9.56834,-63.63,300.73,1.01,1.01,5/20/22,232,T,32,6.1NRT,287.93,3.55,N
9.64274,-63.5569,351.49,1.01,1.01,5/20/22,232,T,100,6.1NRT,293.7,64.57,N
9.64146,-63.56603,359.77,1.01,1.01,5/20/22,232,T,100,6.1NRT,293.51,85.01,N
9.64019,-63.57517,312.79,1.01,1.01,5/20/22,232,T,86,6.1NRT,291.11,9.5,N
9.61979,-63.72107,335.09,1.01,1,5/20/22,232,T,100,6.1NRT,284.58,35.81,N
9.61852,-63.73016,330.92,1.01,1,5/20/22,232,T,100,6.1NRT,283.88,30.08,N
9.65557,-63.53077,306.44,1.02,1.01,5/20/22,232,T,68,6.1NRT,292.63,5.49,N
9.65429,-63.53992,317.44,1.02,1.01,5/20/22,232,T,95,6.1NRT,293.08,13.56,N
9.65173,-63.55822,309.58,1.01,1.01,5/20/22,232,T,78,6.1NRT,292.06,7.17,N
9.65046,-63.56736,332.17,1.01,1.01,5/20/22,232,T,100,6.1NRT,292.89,30.44,N
9.65306,-63.61434,304.13,1.01,1.01,5/20/22,232,T,32,6.1NRT,288.12,4.21,N
9.65178,-63.62346,354.39,1.01,1.01,5/20/22,232,T,100,6.1NRT,289.38,71.98,N
9.65051,-63.63257,352.35,1.01,1.01,5/20/22,232,T,100,6.1NRT,288.38,67.12,N
9.68176,-63.47542,326.83,1.02,1.01,5/20/22,232,T,100,6.1NRT,294.51,24.48,N
9.70245,-63.52524,304.92,1.02,1.01,5/20/22,232,T,62,6.1NRT,292.37,5.13,N
9.70117,-63.53441,305.48,1.02,1.01,5/20/22,232,T,64,6.1NRT,291.82,5.52,N
9.65433,-63.93594,312.51,1,1,5/20/22,232,T,85,6.1NRT,292.51,9.68,N
9.65306,-63.94499,314.37,1,1,5/20/22,232,T,89,6.1NRT,292.57,11.13,N
9.72941,-63.46347,305.56,1.02,1.01,5/20/22,232,T,64,6.1NRT,293.09,4.98,N
9.66328,-63.93724,306.48,1,1,5/20/22,232,T,68,6.1NRT,292.35,5.79,N
9.73715,-63.47398,307.23,1.02,1.01,5/20/22,232,T,70,6.1NRT,292.67,6.06,N
9.77444,-63.27205,307.33,1.03,1.01,5/20/22,232,T,71,6.1NRT,292.54,6.75,N
9.98031,-63.18071,310.9,1.04,1.02,5/20/22,232,T,81,6.1NRT,292.96,9.63,N
10.05726,-64.86172,309.76,1.01,1,5/20/22,232,T,66,6.1NRT,295.88,6.4,N
10.05596,-64.8708,330.05,1.01,1,5/20/22,232,T,100,6.1NRT,296.24,26.05,N
10.05466,-64.8799,315.46,1.01,1,5/20/22,232,T,91,6.1NRT,295.35,10.51,N
10.05336,-64.88898,327.74,1.01,1,5/20/22,232,T,100,6.1NRT,295.59,23.67,N
10.06362,-64.88125,309.2,1.01,1,5/20/22,232,T,75,6.1NRT,295.34,5.72,N
10.06233,-64.89033,321.83,1.01,1,5/20/22,232,T,100,6.1NRT,295.71,17.24,N
10.21207,-64.61319,307.23,1,1,5/20/22,232,T,71,6.1NRT,294.26,5.79,N
11.73934,-70.1872,306.39,1.83,1.33,5/20/22,232,T,68,6.1NRT,295.23,11.89,N
11.7366,-70.20393,327.59,1.84,1.33,5/20/22,232,T,100,6.1NRT,295.54,58.96,N
18.62581,-68.4362,302.91,1.12,1.05,5/20/22,234,T,52,6.1NRT,292.79,4.22,N
18.5763,-69.22962,302.65,1.23,1.1,5/20/22,234,T,51,6.1NRT,292.44,5.91,N
18.92994,-70.35012,301.26,1.41,1.18,5/20/22,234,T,13,6.1NRT,281.88,8.24,N
-25.01371,-62.89557,320.53,1.91,1.35,5/20/22,221,T,100,6.1NRT,280.24,58.74,N
-23.59119,-59.95473,330.33,1.2,1.09,5/20/22,221,T,100,6.1NRT,284,42.48,N
-23.59264,-59.96648,313.07,1.2,1.09,5/20/22,221,T,86,6.1NRT,283.16,19.51,N
-23.25171,-58.4403,309.48,1.04,1.02,5/20/22,221,T,75,6.1NRT,282.85,12.4,N
-23.25307,-58.45045,329.05,1.04,1.02,5/20/22,221,T,100,6.1NRT,283.67,32.03,N
-23.24117,-58.43161,305.49,1.04,1.02,5/20/22,221,T,38,6.1NRT,281.59,9.43,N
-23.24253,-58.44176,311.32,1.04,1.02,5/20/22,221,T,82,6.1NRT,282.8,13.84,N
-21.74506,-58.43018,319.12,1.02,1.01,5/20/22,221,T,98,6.1NRT,284.45,21.32,N
-21.87629,-62.44791,301.02,1.62,1.25,5/20/22,221,T,37,6.1NRT,279.94,16.6,N
-21.87804,-62.46356,309.99,1.62,1.25,5/20/22,221,T,79,6.1NRT,282.34,27.91,N
-21.86498,-62.44938,317.62,1.62,1.25,5/20/22,221,T,95,6.1NRT,280.56,38.14,N
-21.86672,-62.46503,324.21,1.62,1.25,5/20/22,221,T,100,6.1NRT,281.26,51.51,N
-18.5033,-58.95827,303.1,1.01,1.01,5/20/22,224,T,38,6.1NRT,276.08,8.23,N
-18.50461,-58.96784,303.55,1.01,1.01,5/20/22,224,T,39,6.1NRT,275.29,8.53,N
-18.49424,-58.95967,362.31,1.01,1.01,5/20/22,224,T,100,6.1NRT,278.02,96.52,N
-18.49556,-58.96923,386.43,1.01,1.01,5/20/22,224,T,100,6.1NRT,279.94,187.72,N
-18.49687,-58.97879,308.9,1.01,1.01,5/20/22,224,T,54,6.1NRT,272.6,11.62,N
-18.47745,-58.97202,313.92,1.01,1.01,5/20/22,224,T,42,6.1NRT,277.34,14.97,N
-18.46212,-58.99002,306.99,1.01,1.01,5/20/22,224,T,70,6.1NRT,271.16,11.93,N
-17.71837,-60.78886,314.31,1.14,1.07,5/20/22,224,T,89,6.1NRT,275.44,20.37,N
-17.15868,-63.13549,321.47,1.55,1.23,5/20/22,224,T,91,6.1NRT,269.02,0,N
-16.41113,-62.0365,303.28,1.29,1.13,5/20/22,224,T,54,6.1NRT,283.44,11.84,N
-16.3596,-62.0264,313.04,1.29,1.13,5/20/22,224,T,86,6.1NRT,278.27,22.07,N
-16.34946,-62.02771,300.83,1.29,1.13,5/20/22,224,T,34,6.1NRT,278.45,11.24,N
-15.86342,-60.54514,322.73,1.08,1.04,5/20/22,224,T,100,6.1NRT,274.63,27.01,N
-15.86475,-60.55515,308.29,1.08,1.04,5/20/22,224,T,74,6.1NRT,272.53,13.22,N
-15.8541,-60.54648,314.73,1.08,1.04,5/20/22,224,T,90,6.1NRT,272.41,18.51,N
-15.46781,-60.52185,308.37,1.07,1.03,5/20/22,224,T,74,6.1NRT,278.34,13.47,N
-12.61168,-54.39019,309.61,1.73,1.29,5/20/22,224,T,78,6.1NRT,282.03,25.83,N
-12.61419,-54.4059,320.19,1.72,1.29,5/20/22,224,T,100,6.1NRT,283.4,45,N
-12.60016,-54.3923,309.06,1.73,1.29,5/20/22,224,T,76,6.1NRT,281.32,25.17,N
-12.60269,-54.40806,301.06,1.72,1.29,5/20/22,224,T,13,6.1NRT,282.26,14.05,N
-12.40644,-54.40543,305,1.74,1.29,5/20/22,224,T,62,6.1NRT,267.14,22.7,N
-13.09714,-59.07078,331.24,1,1,5/20/22,224,T,100,6.1NRT,282.79,33.41,N
-13.09845,-59.07999,302.27,1,1,5/20/22,224,T,47,6.1NRT,282.19,7.27,N
-13.08815,-59.07215,304.83,1,1,5/20/22,224,T,62,6.1NRT,281.74,9.02,N
-12.06598,-54.00837,307.05,1.89,1.34,5/20/22,224,T,70,6.1NRT,282.45,26.54,N
-12.06875,-54.02542,330.6,1.88,1.34,5/20/22,224,T,100,6.1NRT,283.5,82.58,N
-12.15954,-55.30509,303.46,1.51,1.21,5/20/22,224,T,55,6.1NRT,281.98,15.34,N
-12.16172,-55.31882,323.93,1.51,1.21,5/20/22,224,T,100,6.1NRT,284.03,45.31,N
-12.14867,-55.30691,311.03,1.51,1.21,5/20/22,224,T,81,6.1NRT,283.26,23.76,N
-12.15088,-55.32067,332.13,1.51,1.21,5/20/22,224,T,100,6.1NRT,285.05,63.02,N
-12.94197,-61.66676,305.1,1.13,1.06,5/20/22,224,T,63,6.1NRT,283.31,10.71,N
-12.3782,-57.79526,300.69,1.09,1.04,5/20/22,224,T,32,6.1NRT,268.46,9.24,N
-11.89497,-57.76946,304.9,1.1,1.05,5/20/22,224,T,62,6.1NRT,280.36,10.69,N
-11.3463,-54.89758,305.08,1.67,1.27,5/20/22,224,T,63,6.1NRT,285.46,18.82,N
-11.3487,-54.91245,306.74,1.66,1.27,5/20/22,224,T,69,6.1NRT,285.12,21.02,N
-10.55497,-54.40604,320.26,1.87,1.34,5/20/22,224,T,100,6.1NRT,287.37,50.42,N
-10.53612,-57.30206,300,1.2,1.09,5/20/22,224,T,5,6.1NRT,281.5,7.89,N
-9.85312,-58.46796,315.7,1.08,1.04,5/20/22,224,T,92,6.1NRT,286.74,17.45,N
-20.53851,164.52905,312.67,1,1,5/20/22,253,A,55,6.1NRT,294.76,7.49,D
46.31005,119.38144,324.42,1.06,1.03,5/20/22,304,T,73,6.1NRT,304.8,13.64,D
43.72339,121.75171,331.95,1.44,1.19,5/20/22,304,T,76,6.1NRT,315.54,23.42,D
44.18009,116.42614,325.35,1,1,5/20/22,304,T,59,6.1NRT,311.04,6.61,D
43.97622,116.10918,326.64,1,1,5/20/22,304,T,22,6.1NRT,307.1,7.7,D
43.96914,116.09451,330.97,1,1,5/20/22,304,T,63,6.1NRT,306.2,12.86,D
42.90549,119.03924,323.1,1.14,1.06,5/20/22,304,T,25,6.1NRT,310.38,4.83,D
41.97885,118.58086,325.46,1.13,1.06,5/20/22,306,T,57,6.1NRT,310.51,11.29,D
41.02649,118.5827,316.35,1.16,1.07,5/20/22,306,T,55,6.1NRT,304.4,10.04,D
41.46061,115.85781,331.24,1,1,5/20/22,306,T,78,6.1NRT,312.28,15.44,D
40.57957,117.78758,314.97,1.11,1.05,5/20/22,306,T,58,6.1NRT,304.51,8.77,D
40.03617,117.41222,322.21,1.09,1.04,5/20/22,306,T,19,6.1NRT,306.18,8.28,D
40.13451,116.69733,322.88,1.04,1.02,5/20/22,306,T,40,6.1NRT,307.93,11.16,D
40.03902,117.00603,319.63,1.06,1.03,5/20/22,306,T,39,6.1NRT,304.62,6.21,D
39.89512,117.69746,321.7,1.12,1.05,5/20/22,306,T,9,6.1NRT,306.35,8.53,D
39.93084,117.42885,320.59,1.1,1.04,5/20/22,306,T,31,6.1NRT,304.35,8.54,D
39.99644,116.91811,320.28,1.06,1.03,5/20/22,306,T,52,6.1NRT,305.5,7.17,D
39.86874,117.5905,320.58,1.11,1.05,5/20/22,306,T,28,6.1NRT,306.49,8.44,D
39.96009,116.97851,320.9,1.06,1.03,5/20/22,306,T,44,6.1NRT,305.86,7.68,D
39.93503,117.07384,320.97,1.07,1.03,5/20/22,306,T,58,6.1NRT,305.68,8.03,D
39.75461,118.08801,322.26,1.16,1.07,5/20/22,306,T,48,6.1NRT,306.55,9.98,D
39.91747,116.89072,322.53,1.06,1.03,5/20/22,306,T,37,6.1NRT,306.2,7.21,D
39.91548,116.90285,322.34,1.06,1.03,5/20/22,306,T,36,6.1NRT,306.67,7.55,D
39.85048,116.79037,320.01,1.05,1.02,5/20/22,306,T,58,6.1NRT,305.51,7.49,D
